Year,Month,low_sss,low_sst,low_sla,low_uwind,low_vwind,low_ucurr,low_vcurr,low_evap,low_ppt,low_runoff
2023,2,37.05212003689042,26.315081301076667,0.08731375739644971,-6.487049391283792,1.9860291301146062,-0.06028817673217224,-0.018869671683183997,-5.792859223686157e-08,7.713596052227902e-09,0.0
2023,3,37.052871067986395,26.795538148925683,0.09814378698224853,-6.899474050871719,1.8974814705947447,-0.06557721434679081,-0.028329502138654983,-6.46120616862048e-08,1.0301166528571782e-08,0.0
2023,4,37.09033969757094,26.544994968803294,0.103598224852071,-6.091622972629479,0.8967722427298331,-0.05885223444818503,-0.020344038559716282,-6.179712083514796e-08,6.7807957709632415e-09,0.0
2023,5,37.084526118346375,26.529349473829466,0.11136878698224853,-6.379845107095481,0.5517792197470636,-0.04403005120682727,-0.030567262774628186,-6.611352364336506e-08,8.492127024968046e-09,0.0
2023,6,37.05296324210265,25.57770258411232,0.11266434911242604,-7.576378823032041,2.2440984048081574,-0.059414936218565036,-0.04153390426585484,-8.706626579869205e-08,1.0934702638939183e-08,0.0
2023,7,36.995389094581384,24.51979473729967,0.09923860946745562,-7.550590170911078,1.6289247064548131,-0.06386921818219346,-0.04025652653850428,-7.703769226472172e-08,1.4592883828802902e-08,0.0
2023,8,36.87214514543029,23.769563793961748,0.08746494082840237,-7.437384273878921,2.2681122076581923,-0.0650029769553059,-0.03654657415389538,-7.215939660573147e-08,7.2877552852593e-09,0.0
2023,9,36.90754660241932,23.085884592471523,0.08730502958579883,-8.39706298162246,2.2273887600419084,-0.07680832592428789,-0.039103174978900236,-7.092872005484226e-08,7.347451368236185e-09,0.0
2023,10,36.94588262080974,22.828945853543175,0.08000073964497041,-6.937056497003905,1.6323617210049601,-0.0718001489411797,-0.026308166714341108,-5.076800264032778e-08,5.572897129196779e-09,0.0
2023,11,36.87662574818798,23.881257848855277,0.09455029585798819,-5.6049945580183405,1.291068453176399,-0.05739540958325186,-0.012319027239749706,-4.1808330966435243e-08,3.1781306320080076e-09,0.0
2023,12,36.88332137161672,24.861107003005348,0.08687736686390533,-6.92822298213575,1.1946371208942501,-0.07025217329435735,-0.02464887099732771,-5.1869971758485785e-08,5.141047566129846e-09,0.0
2024,1,36.971105589547605,26.052764258293763,0.0938026627218935,-5.197672683811752,0.6245709445614082,-0.055341086374146635,-0.009703380889231724,-5.033291753241884e-08,8.006851427026832e-09,0.0
2024,2,36.957408178384156,27.148976041524733,0.09977233727810651,-6.191796484078176,1.7786649018526077,-0.07150038835983834,-0.014210662704370396,-5.048138776080939e-08,8.3888018572772e-09,0.0
2024,3,36.993544613612194,27.936489163698294,0.11753372781065093,-6.144805844013508,1.446406677673907,-0.06679202511854271,-0.013081287327950983,-5.826915131807131e-08,6.586685531786756e-09,0.0
2024,4,37.02481995333314,27.96823606125173,0.13088136094674555,-5.545298271630642,0.4522852711820391,-0.03901374763561159,-0.009474710229525589,-5.9589693455852986e-08,9.350862363020685e-09,0.0
2024,5,37.01162802574339,26.93010437993202,0.11296568047337278,-8.588457295880515,1.16370506884431,-0.055119815439408776,-0.04472558304616498,-8.88232740571748e-08,9.914513562244463e-09,0.0
2024,6,36.985104614270035,25.639372701077086,0.1041380177514793,-8.33737329195237,2.5586370998585717,-0.06637123345876851,-0.03479515826577574,-9.107348604449022e-08,9.619951927424156e-09,0.0
2024,7,36.97467846846951,24.542000787576377,0.10229940828402366,-7.644115567207336,2.1695196355235646,-0.052035062744684474,-0.03315595549685583,-7.952194063492165e-08,8.23466317475482e-09,0.0
2024,8,36.80980203717576,23.820931420223403,0.11498076923076923,-7.571125450218923,2.563511419402072,-0.058973890108596425,-0.030543657723737096,-7.526544668719273e-08,7.434840163666245e-09,0.0
2024,9,36.88642623306893,23.442661211715876,0.11202411242603551,-7.690923773325407,2.4164179062702247,-0.06644439118288832,-0.026390873428713806,-6.611066747521285e-08,6.292515774972862e-09,0.0
2024,10,36.89248830188333,23.601930184423676,0.10799852071005918,-6.880496975938244,1.2551441914264179,-0.07087989779707243,-0.030487836372074893,-5.0332959373560146e-08,5.319743937054094e-09,0.0
2024,11,36.803363672951164,23.6808155456432,0.09260946745562132,-6.625276395555079,1.1383567835623123,-0.06790978701980839,-0.018891738825483687,-5.1346017852337396e-08,4.206091955829915e-09,0.0
2024,12,36.883713598046974,24.295169336708675,0.09673979289940829,-7.283253292360249,1.5196342042388296,-0.08778178147398509,-0.027583464727834826,-5.34678280513563e-08,4.933482848733187e-09,0.0
