Year,Month,med_sss,med_sst,med_sla,med_uwind,med_vwind,med_ucurr,med_vcurr,med_evap,med_ppt,med_runoff
2023,3,33.771613116270665,3.215124951995871,0.10866198224852071,7.22096776468514,-2.069410156392487,0.17273705347424603,-0.0160643634576741,-9.118902984595914e-09,3.160646341621889e-08,0.0
2023,4,33.9878129097011,3.0187918457397322,0.08000946745562129,3.8689691396154595,0.14889058129332916,0.14598741927859235,-0.03996891764367341,-1.3815692027713575e-08,3.0195506654129514e-08,0.0
2023,5,34.155530356519826,2.387427890901,0.06540710059171598,8.899540803841585,-1.4358747703789254,0.16933187144703765,-0.004209696380669504,-1.1737266244783545e-08,3.4728620806310936e-08,0.0
2023,6,33.9549212957365,1.8602169209455657,0.07967869822485209,4.204523692469625,0.8151378135180333,0.13173235545120685,-0.015715086691428702,-1.6158944936340612e-08,3.535484186055863e-08,0.0
2023,7,34.08630463579189,1.808041570581585,0.09106494082840237,7.754795160519301,0.9033296142633145,0.13817768628953903,0.009627661215621542,-2.0918900325874762e-08,4.01028357862564e-08,0.0
2023,8,34.01078617605722,1.5461051381847462,0.10023461538461538,6.357787456738173,-2.2648422353013733,0.18095395015724852,-0.013963481782282532,-8.40646188045682e-09,3.786090171156864e-08,0.0
2023,9,33.751554704752955,1.3703702849516906,0.10715650887573965,4.5174955341237535,-0.4817772781222882,0.1678945993778665,-0.016138093400685966,-1.6317319524162777e-08,3.449480026248461e-08,0.0
2023,10,33.819438172450134,1.5223596720233818,0.11769985207100592,7.5755197889000705,-1.117901964917691,0.16611080414690657,-0.00546878878166348,-8.404128726570982e-09,2.808694172762424e-08,0.0
2023,11,33.86275492834577,2.1790068546484576,0.12396553254437871,2.315450347739564,-0.25767281823226706,0.15976657098594546,-0.030942780803596276,-6.885926485953168e-09,3.1841916785071926e-08,0.0
2023,12,33.95782748277881,3.280065778946697,0.09685251479289941,7.907919131087128,-1.272368435147246,0.1878674867230236,-0.003866209376282362,-9.394445269401857e-09,3.87714955724699e-08,0.0
2024,1,33.746122578911624,3.748303981880261,0.09492958579881658,6.530791365183317,-2.857975284023398,0.18308641707535678,-0.03377748611824003,-3.966401661161449e-09,4.231524838446108e-08,0.0
2024,2,33.96109786051605,4.1790547459822225,0.09548357988165682,6.521169792265582,-2.8464221305395725,0.18256449400717337,-0.018128521293546376,-6.6047831010477555e-09,2.4379122656948234e-08,0.0
2024,3,33.77669771929808,3.9800314055993944,0.07795236686390532,7.75573026005333,-1.5499312505566862,0.17461208309206736,-0.005903336473674508,-9.511101943178053e-09,3.594357325219283e-08,0.0
2024,4,34.05793279544277,3.8170462657671784,0.09687647928994084,6.381538837619082,-1.0487906080202238,0.17305732948275712,0.01277771550017139,-6.751622545442873e-09,3.758332145702622e-08,0.0
2024,5,33.89385101325288,3.5321921333035986,0.0803551775147929,7.948647907499731,2.4221092601852305,0.1716108503999442,0.019529548336575414,-1.3139009281401829e-08,4.326947133007631e-08,0.0
2024,6,33.931720986256195,2.7094861327321493,0.08589541420118345,7.371013696377094,-2.8485550682925616,0.16643191183009323,0.015505770515835121,-1.5787810185989894e-08,4.441048945874831e-08,0.0
2024,7,33.95662863343008,2.0295704833624195,0.08962899408284024,3.2318252434391948,-0.7951688354713677,0.162336069561497,-0.014512577226568707,-1.4272129894651631e-08,4.848445321341604e-08,0.0
2024,8,33.855156322645016,1.5634915665038978,0.06818491124260355,7.028281310606285,-0.9328927631385228,0.16257693991891642,0.009850159855063498,-2.0438186687980856e-08,3.8965605811646395e-08,0.0
2024,9,33.75030450343044,1.456868803728357,0.09255991124260357,7.869538598512051,0.7514753140861818,0.1682908674095862,0.025203990567470046,-1.512799197091506e-08,2.9040772795233056e-08,0.0
2024,10,33.76841083945531,1.4922456242139486,0.11286671597633136,6.915930321936071,-3.643262454038541,0.18147561925094155,0.012881832586593799,-5.625981546460001e-09,3.440336206098829e-08,0.0
2024,11,33.74842049276843,1.8443904913190379,0.08777056213017753,9.9634562413368,-1.895408327233862,0.1702062660971513,0.02621582667814318,-1.1611155514102636e-08,3.135291834606979e-08,0.0
2024,12,33.78996112592317,2.6369425827852586,0.08833002958579882,5.445364548609807,-0.8667968657947857,0.14027759784242944,0.00028567592656107607,-8.471807538026157e-09,2.420904760216507e-08,0.0
