Year,Month,high_sss,high_sst,high_sla,high_uwind,high_vwind,high_ucurr,high_vcurr,high_evap,high_ppt,high_runoff
2022,3,23.097015826137255,28.32452092396957,-457452137.9365682,-3.369174633241264,-2.8608244455601337,-0.13133752038297447,0.35276630766136385,-3.9589533512118276e-08,3.4831926380101456e-07,3.202818946412016e-08
2022,4,20.9720332506557,28.293635585536663,-457452137.95072466,-3.594142704673067,-2.4326975912561077,0.5387590607984903,-0.1964435439279422,-3.947720305927615e-08,2.236537914539465e-07,1.653058994451218e-08
2022,5,22.47316514565163,28.883706705515458,-457452137.9362346,-3.312834760493781,-1.3422491098120368,-0.18413143146539196,-0.10994239949477128,-3.977623072567345e-08,2.643977396586943e-07,1.6673886668857136e-08
2022,6,27.74467610646198,29.01145528103061,-457452138.0476737,-4.14348923895486,-0.4201616410099896,-0.5571507301343523,-0.03467100294495838,-5.003739941931334e-08,6.652364285661545e-08,3.6764035171619146e-09
2022,7,31.017395386704028,28.68192398670059,-457452138.0185068,-4.827127958895892,-0.49975675254572494,0.01745546706465643,0.16155217155647367,-5.187006079847552e-08,4.616767043950342e-08,8.249685165000644e-10
2022,8,32.46387924029975,28.81076936223258,-457452137.9712284,-5.3802605856805155,-0.7618532765811011,0.008196918772430055,0.19800658214889053,-5.558671829999539e-08,1.8472084214283452e-08,2.447931280058778e-10
2022,9,32.947278316605185,28.682987339654492,-457452137.93009365,-5.757223384796515,-1.4004054167252806,0.07556606101233215,0.43366817069118435,-5.7483505310277246e-08,7.76832834712356e-09,1.9332648316366014e-11
2022,10,33.092811584073694,28.813749355962496,-457452137.9540065,-5.6662278743185235,-1.6074475969942892,0.16711082923061707,0.22820014836821323,-5.322440624124395e-08,8.348569048618815e-09,1.5348555251168963e-11
2022,11,31.72811548148331,28.8738262776966,-457452137.9752604,-4.224766816613236,-1.6277465857344973,0.5224400692787327,0.1281459951834356,-4.903277397154129e-08,5.407629111292278e-08,1.5360964721372038e-09
2022,12,31.628394297099078,28.695026498814677,-457452138.02182937,-4.8110545556220785,-2.3670399737428633,-0.21547083177201048,0.05268976414525831,-5.097706547468646e-08,7.949571925089492e-08,2.570327844061717e-09
2023,1,30.297180714464535,28.250748438025457,-457452138.0233082,-4.173993712346229,-3.051084250564406,-0.031919398714625645,0.08957959321283158,-4.7439838094837225e-08,1.3522416803885416e-07,6.506546479475332e-09
2023,2,25.31115769177066,27.924964176652573,-457452138.0015517,-4.007412691969844,-2.8282606250788334,0.578174121029999,-0.5083353469229263,-4.0223413281128017e-08,2.0000258219391007e-07,1.4962032910843783e-08
2023,3,25.3738204524568,28.080936872342132,-457452137.9613379,-3.57125436289776,-3.927267264684982,0.3567673674453113,-0.2729888399273662,-4.729670337735039e-08,1.303054459283625e-07,1.32625886230335e-08
2023,4,20.42095339464778,28.58342564316192,-457452137.9217124,-3.064238019419845,-2.7923214560782417,0.43656010534032247,-0.2688859407324344,-4.5314144068414935e-08,1.415933612770818e-07,1.069395891699957e-08
2023,5,22.932955538895666,29.090155212067224,-457452137.94764656,-4.19785130359012,-1.4805981569741604,-0.24478295511182616,-0.2362340987139546,-4.650989168556459e-08,1.0668473783982523e-07,6.0772441234500845e-09
2023,6,30.10042456669553,29.15286873940823,-457452137.98266965,-4.613115306436663,-0.20648693347958705,-0.3152013319411448,-0.26850926732378344,-5.250737715390868e-08,4.3020106291995615e-08,1.0110452565450878e-09
2023,7,31.798266034670476,28.83419600562955,-457452137.9877083,-5.361813646978175,-0.48593015174213355,-0.011730766302207485,0.2997534667487013,-5.417056558251629e-08,2.443058930179045e-08,1.0907271178490284e-10
2023,8,32.4880990152717,29.0088571369613,-457452137.97932136,-5.256028569308964,-0.9245949190925564,0.3654714149005454,-0.08883123086958096,-5.195717099313539e-08,9.920783610347067e-09,2.9521476483099454e-11
2023,9,32.839299393286446,28.901827078352785,-457452137.9838464,-5.6237364400773355,-1.3386088985090072,0.4079743622309145,0.11608182795564918,-5.375727894384297e-08,5.482895813723966e-09,1.0384767169939854e-11
2023,10,35.55139026557083,29.099288276379216,-457452137.95079756,-5.376399220094173,-1.6959572360580841,0.14693569147895122,0.23439573798724717,-5.382610430462159e-08,5.641998284327574e-09,1.3781043225517665e-11
2023,11,35.407829909228255,29.228260564646174,-457452138.00928295,-5.1786603864128065,-2.3403778802713697,-0.02392159290831989,-0.14313309216821515,-5.059194991517336e-08,1.3479035908575515e-08,1.658950227147624e-11
2023,12,33.86519867708979,29.166750278593405,-457452137.9996033,-4.882424845321644,-2.5031939822541185,-0.023016179715429085,0.005060333320983203,-5.010348367507837e-08,4.742350882405439e-08,4.3785835916526274e-10
2024,1,28.684873634659237,28.839953604756445,-457452137.95398444,-4.4405601707083235,-3.3619274089674978,0.4707915038663381,-0.19672349311303403,-4.975594248097703e-08,1.1168327243762296e-07,3.739169311189035e-09
2024,2,27.44696133396566,28.732138780863565,-457452137.90864927,-3.9628265533574236,-3.6931700554825144,0.33038694310992484,0.04320041065119089,-5.08593867544951e-08,1.1996783474519435e-07,6.322951633470925e-09
2024,3,22.326192819340044,28.9045193601371,-457452137.9050053,-3.5013716277286147,-3.3219987868204623,0.5581731517510168,-0.19169256163375645,-4.4790654241754614e-08,2.0459545774206945e-07,1.7730193835142907e-08
2024,4,21.251418103731606,29.369295817904042,-457452137.9032947,-3.253315054894199,-2.6545844940391516,-0.08197197063256884,-0.247257552213139,-4.231190645086343e-08,2.4961126809472345e-07,2.3066984465475957e-08
2024,5,25.992374225522312,29.682586960611943,-457452137.969491,-3.8291181615118446,0.34490675044372765,-0.016926368102204145,-0.09226176440403457,-4.756990077234062e-08,1.7462149278756533e-07,1.4322488004378053e-08
2024,6,31.53997816765376,29.4366756240903,-457452137.9808386,-5.0678590201061855,0.10751119968288485,0.4600855359807611,0.1284637075183647,-5.403908770494677e-08,6.255404927765568e-08,3.438337628266123e-09
2024,7,32.064501579529974,29.10557549708236,-457452137.9802586,-5.245785919519571,0.25084729798788413,0.12743796530476476,-0.03933668681062185,-5.805078138106033e-08,2.3110874802194197e-08,2.2572173169378695e-10
2024,8,32.49685127878769,28.994144823394365,-457452137.96386594,-5.305053791350867,-0.6687532565473805,-0.07742924291546209,0.23189631960453477,-5.524297878178828e-08,8.583957104470786e-09,2.8345842463860982e-11
2024,9,34.268866198521245,28.699696473896402,-457452137.9708203,-6.176162592405398,-1.0869435167998163,0.13411920553055376,0.14433454672017923,-5.5056866578824714e-08,2.9106085796301858e-09,6.661926109018017e-12
2024,10,35.99863844909567,28.89512497449101,-457452137.95940864,-5.388765732212179,-1.8137400469876352,-0.18682846218045498,0.1830533839057426,-5.29408585214867e-08,3.931581412337732e-09,7.445682121843668e-12
2024,11,35.88067068629165,28.850386374374366,-457452137.98857397,-5.437732054284338,-1.9265155458062357,-0.07022959366440773,0.3358085838661186,-4.830285653703808e-08,6.666040828085353e-09,8.033499131462904e-12
2024,12,34.33428367873675,28.77020717331292,-457452137.9910447,-5.107802547470352,-2.8586981703896495,-0.029948891254096496,0.2403494515796987,-4.907882703603319e-08,7.87992214074972e-08,1.0723088515476256e-09
