Year,Month,med_sss,med_sst,med_sla,med_wind_mag,med_curr_mag,med_E_minus_P,med_runoff,med_sss_lag1,med_sss_lag2,med_sst_lag1,med_sst_lag2,month_sin,month_cos
2021,4,34.00491550763914,2.4323002414918395,0.0683902366863905,9.586055592453153,0.1935797737980949,-0.130596257658047,0.0,34.07740013644741,33.9599487493532,2.922154448905028,2.208628437531024,0.8660254037844387,-0.4999999999999998
2021,5,34.10384703137847,2.0863461072126834,0.0484957100591716,8.266426481060032,0.1759793055611563,-0.12827485940865502,0.0,34.00491550763914,34.07740013644741,2.4323002414918395,2.922154448905028,0.49999999999999994,-0.8660254037844387
2021,6,34.05286809075317,1.5311449361904443,0.0392102071005917,8.277865758587327,0.1738841000217848,-0.1595388264698389,0.0,34.10384703137847,34.00491550763914,2.0863461072126834,2.4323002414918395,1.2246467991473532e-16,-1.0
2021,7,33.82134833128858,1.3274699073396148,0.0263662721893491,6.661546756647955,0.16654840536324608,-0.1675659182905798,0.0,34.05286809075317,34.10384703137847,1.5311449361904443,2.0863461072126834,-0.4999999999999997,-0.8660254037844388
2021,8,33.76667463471673,0.7026517308110204,0.0358747041420118,8.704414642537502,0.18319019540564174,-0.1628635383084327,0.0,33.82134833128858,34.05286809075317,1.3274699073396148,1.5311449361904443,-0.8660254037844385,-0.5000000000000004
2021,9,33.75297275364629,0.3676632067722248,0.0663366863905325,8.200826470986344,0.17229720866254944,-0.1459560049532433,0.0,33.76667463471673,33.82134833128858,0.7026517308110204,1.3274699073396148,-1.0,-1.8369701987210297e-16
2021,10,33.973311504455644,0.7907191081134143,0.0804473372781065,6.770069536906849,0.15808732596113095,-0.1020101065907251,0.0,33.75297275364629,33.76667463471673,0.3676632067722248,0.7026517308110204,-0.8660254037844386,0.5000000000000001
2021,11,33.5994692233727,1.180536955861463,0.0720878698224852,6.876321464543445,0.1506648638565299,-0.0791040223819264,0.0,33.973311504455644,33.75297275364629,0.7907191081134143,0.3676632067722248,-0.5000000000000004,0.8660254037844384
2021,12,34.11901735628308,1.5485512156257777,0.0664334319526627,6.81037404969918,0.15601506643530244,-0.0893863039476983,0.0,33.5994692233727,33.973311504455644,1.180536955861463,0.7907191081134143,-2.4492935982947064e-16,1.0
2022,1,34.203229875286496,2.77589180663121,0.074205473372781,7.701096816858473,0.1804987337472696,-0.10280965083449539,0.0,34.11901735628308,33.5994692233727,1.5485512156257777,1.180536955861463,0.49999999999999994,0.8660254037844387
2022,2,33.96691023449353,3.0980007760628228,0.0750764792899408,8.150433307223256,0.18373615876309654,-0.1210104575347618,0.0,34.203229875286496,34.11901735628308,2.77589180663121,1.5485512156257777,0.8660254037844386,0.5000000000000001
2022,3,33.823551012940946,3.280689466659422,0.1105575443786982,6.02284320367007,0.1726151385400123,-0.1294493815646721,0.0,33.96691023449353,34.203229875286496,3.0980007760628228,2.77589180663121,1.0,6.123233995736766e-17
2022,4,33.78276353707658,3.2260931231574705,0.0966392011834319,8.761903435619232,0.17144955840309167,-0.1163925517063874,0.0,33.823551012940946,33.96691023449353,3.280689466659422,3.0980007760628228,0.8660254037844387,-0.4999999999999998
2022,5,33.85336426935707,2.468520177693141,0.0469794378698224,7.277506126085625,0.15774330245593388,-0.1562510283785106,0.0,33.78276353707658,33.823551012940946,3.2260931231574705,3.280689466659422,0.49999999999999994,-0.8660254037844387
2022,6,34.04940955155541,1.8509708659254067,0.0657097633136094,6.967666091019159,0.17107304787586047,-0.1343737807146896,0.0,33.85336426935707,33.78276353707658,2.468520177693141,3.2260931231574705,1.2246467991473532e-16,-1.0
2022,7,34.05788276675115,1.620182727672331,0.0817289940828402,6.616727867408059,0.16583432860709804,-0.1304387698864795,0.0,34.04940955155541,33.85336426935707,1.8509708659254067,2.468520177693141,-0.4999999999999997,-0.8660254037844388
2022,8,33.87493560692497,1.1774269635660215,0.0806748520710059,10.18222138439612,0.18603045835621176,-0.13736801962616169,0.0,34.05788276675115,34.04940955155541,1.620182727672331,1.8509708659254067,-0.8660254037844385,-0.5000000000000004
2022,9,33.80236303304274,0.9978273938703892,0.0838908284023668,7.671607793170592,0.16545090926539222,-0.1133522009972989,0.0,33.87493560692497,34.05788276675115,1.1774269635660215,1.620182727672331,-1.0,-1.8369701987210297e-16
2022,10,33.83256758003101,1.2865241170733013,0.0787752958579881,9.454667543440326,0.181298589831329,-0.12582990256022408,0.0,33.80236303304274,33.87493560692497,0.9978273938703892,1.1774269635660215,-0.8660254037844386,0.5000000000000001
2022,11,33.90881842604944,1.5394881312702318,0.0950241124260355,9.611488191768958,0.19007411238950833,-0.0947727864751448,0.0,33.83256758003101,33.80236303304274,1.2865241170733013,0.9978273938703892,-0.5000000000000004,0.8660254037844384
2022,12,34.10295208248093,1.999986116778024,0.0825282544378698,8.784619509077624,0.19141096219585804,-0.11879609333428401,0.0,33.90881842604944,33.83256758003101,1.5394881312702318,1.2865241170733013,-2.4492935982947064e-16,1.0
2023,1,33.9226641753601,2.4093986863633403,0.0822647928994082,8.186988850107516,0.18677881818017186,-0.08691070762259001,0.0,34.10295208248093,33.90881842604944,1.999986116778024,1.5394881312702318,0.49999999999999994,0.8660254037844387
2023,2,33.850966454143226,3.013445093252874,0.0945979289940828,8.615142441898767,0.18538011079803848,-0.0913815478954088,0.0,33.9226641753601,34.10295208248093,2.4093986863633403,1.999986116778024,0.8660254037844386,0.5000000000000001
2023,3,33.771613116270665,3.215124951995871,0.1086619822485207,7.511646547462299,0.1734824297047536,-0.1090788213679422,0.0,33.850966454143226,33.9226641753601,3.013445093252874,2.4093986863633403,1.0,6.123233995736766e-17
2023,4,33.9878129097011,3.018791845739732,0.0800094674556212,3.8718329778665113,0.1513599714760486,-0.11407702698333722,0.0,33.771613116270665,33.850966454143226,3.215124951995871,3.013445093252874,0.8660254037844387,-0.4999999999999998
2023,5,34.155530356519826,2.387427890901,0.0654071005917159,9.014630490233754,0.16938419120854664,-0.1244542318776514,0.0,33.9878129097011,33.771613116270665,3.018791845739732,3.215124951995871,0.49999999999999994,-0.8660254037844387
2023,6,33.9549212957365,1.8602169209455657,0.079678698224852,4.28281089187526,0.1326664140709404,-0.1335237353775627,0.0,34.155530356519826,33.9878129097011,2.387427890901,3.018791845739732,1.2246467991473532e-16,-1.0
2023,7,34.08630463579189,1.808041570581585,0.0910649408284023,7.807230774968719,0.1385126884036731,-0.16344061800273202,0.0,33.9549212957365,34.155530356519826,1.8602169209455657,2.387427890901,-0.4999999999999997,-0.8660254037844388
2023,8,34.01078617605722,1.5461051381847462,0.1002346153846153,6.749145997521624,0.181491903127925,-0.1239225066448809,0.0,34.08630463579189,33.9549212957365,1.808041570581585,1.8602169209455657,-0.8660254037844385,-0.5000000000000004
2023,9,33.751554704752955,1.3703702849516906,0.1071565088757396,4.5431129467076845,0.16866841600863972,-0.13170501448699,0.0,34.01078617605722,34.08630463579189,1.5461051381847462,1.808041570581585,-1.0,-1.8369701987210297e-16
2023,10,33.819438172450134,1.5223596720233818,0.1176998520710059,7.657558675921681,0.16620080296156928,-0.0977376831045164,0.0,33.751554704752955,34.01078617605722,1.3703702849516906,1.5461051381847462,-0.8660254037844386,0.5000000000000001
2023,11,33.86275492834577,2.1790068546484576,0.1239655325443787,2.329743675622498,0.16273540760531044,-0.10038256975849699,0.0,33.819438172450134,33.751554704752955,1.5223596720233818,1.3703702849516906,-0.5000000000000004,0.8660254037844384
2023,12,33.95782748277881,3.280065778946697,0.0968525147928994,8.009625860086903,0.18790726474132582,-0.1290076559508692,0.0,33.86275492834577,33.819438172450134,2.1790068546484576,1.5223596720233818,-2.4492935982947064e-16,1.0
2024,1,33.746122578911624,3.748303981880261,0.0949295857988165,7.128762766402147,0.18617613887380777,-0.1239607714821953,0.0,33.95782748277881,33.86275492834577,3.280065778946697,2.1790068546484576,0.49999999999999994,0.8660254037844387
2024,2,33.96109786051605,4.179054745982223,0.0954835798816568,7.115319698002513,0.183462360598532,-0.07763327426723471,0.0,33.746122578911624,33.95782748277881,3.748303981880261,3.280065778946697,0.8660254037844386,0.5000000000000001
2024,3,33.77669771929808,3.9800314055993935,0.0779523668639053,7.909085835174575,0.1747118454578064,-0.1217458020432812,0.0,33.96109786051605,33.746122578911624,4.179054745982223,3.748303981880261,1.0,6.123233995736766e-17
2024,4,34.05793279544277,3.8170462657671775,0.0968764792899408,6.467147723340803,0.17352841064536625,-0.1149161748543998,0.0,33.77669771929808,33.96109786051605,3.9800314055993935,4.179054745982223,0.8660254037844387,-0.4999999999999998
2024,5,33.89385101325288,3.5321921333035986,0.0803551775147929,8.30948956468897,0.17271852023805281,-0.15108447446978301,0.0,34.05793279544277,33.77669771929808,3.8170462657671775,3.9800314055993935,0.49999999999999994,-0.8660254037844387
2024,6,33.931720986256195,2.7094861327321493,0.0858954142011834,7.902285042269353,0.1671526553624251,-0.1560339926791614,0.0,33.89385101325288,34.05793279544277,3.5321921333035986,3.8170462657671775,1.2246467991473532e-16,-1.0
2024,7,33.95662863343008,2.0295704833624195,0.0896289940828402,3.3282109129434243,0.16298347885117775,-0.1680872321966484,0.0,33.931720986256195,33.89385101325288,2.7094861327321493,3.5321921333035986,-0.4999999999999997,-0.8660254037844388
2024,8,33.855156322645016,1.5634915665038978,0.0681849112426035,7.0899243358821415,0.16287506574847255,-0.15910711783100162,0.0,33.95662863343008,33.931720986256195,2.0295704833624195,2.7094861327321493,-0.8660254037844385,-0.5000000000000004
2024,9,33.75030450343044,1.456868803728357,0.0925599112426035,7.905336988462411,0.1701677325288083,-0.1144854382738558,0.0,33.855156322645016,33.95662863343008,1.5634915665038978,2.0295704833624195,-1.0,-1.8369701987210297e-16
2024,10,33.76841083945531,1.4922456242139486,0.1128667159763313,7.816869803628668,0.18193224561166094,-0.10721459391818941,0.0,33.75030450343044,33.855156322645016,1.456868803728357,1.5634915665038978,-0.8660254037844386,0.5000000000000001
2024,11,33.74842049276843,1.8443904913190377,0.0877705621301775,10.142141440543053,0.1722133635556565,-0.1113628794455669,0.0,33.76841083945531,33.75030450343044,1.4922456242139486,1.456868803728357,-0.5000000000000004,0.8660254037844384
2024,12,33.78996112592317,2.6369425827852586,0.0883300295857988,5.513921641972086,0.1402778887322495,-0.08753240240748811,0.0,33.74842049276843,33.76841083945531,1.8443904913190377,1.4922456242139486,-2.4492935982947064e-16,1.0
