Year,Month,high_sss,high_sst,high_sla,high_wind_mag,high_curr_mag,high_E_minus_P,high_runoff,high_sss_lag1,high_sss_lag2,high_sst_lag1,high_sst_lag2,month_sin,month_cos
2020,10,33.287623512010605,28.927774632570163,-457452137.95410633,5.356368280428292,0.24745567642258545,-0.1514477550145789,3.253778762365939e-05,33.80994701304072,32.354646964499814,28.6023431106878,29.06151144719877,-0.8660254037844386,0.5000000000000001
2020,11,33.198656738646925,29.152182841987663,-457452137.9908091,5.348883518009251,0.3331237544202919,-0.28495038666668715,0.0041984242095044,33.287623512010605,33.80994701304072,28.927774632570163,28.6023431106878,-0.5000000000000004,0.8660254037844384
2020,12,32.589229366029336,28.915881797848392,-457452138.0101359,5.561005042474022,0.13498169552331624,-0.24551063886231922,0.0019137817021657,33.198656738646925,33.287623512010605,29.152182841987663,28.927774632570163,-2.4492935982947064e-16,1.0
2021,1,30.869498055600666,28.8002653302093,-457452137.9733666,5.649556279335984,0.6122198974450187,-0.4122512968775083,0.0104225881000947,32.589229366029336,33.198656738646925,28.915881797848392,29.152182841987663,0.49999999999999994,0.8660254037844387
2021,2,26.62028005675746,28.05707869979848,-457452137.933491,5.853253486275371,0.47256874298679524,-0.5757541909549363,0.0288773485894739,30.869498055600666,32.589229366029336,28.8002653302093,28.915881797848392,0.8660254037844386,0.5000000000000001
2021,3,21.142079537299765,28.155275425271107,-457452137.924087,4.769531924735034,0.41705902658468597,-0.6089044481780401,0.0454906260473488,26.62028005675746,30.869498055600666,28.05707869979848,28.8002653302093,1.0,6.123233995736766e-17
2021,4,22.555104288306744,28.46781667138701,-457452137.9631802,4.6217760434635675,0.38504580270232025,-0.6371533216015828,0.0331275985085752,21.142079537299765,26.62028005675746,28.155275425271107,28.05707869979848,0.8660254037844387,-0.4999999999999998
2021,5,22.881476615894943,28.73307162823725,-457452138.0178219,3.8084089893953776,0.2883384686627267,-0.577736594620541,0.0271048517622185,22.555104288306744,21.142079537299765,28.46781667138701,28.155275425271107,0.49999999999999994,-0.8660254037844387
2021,6,28.163467328397623,28.853610733276657,-457452138.0250161,4.060314241756272,0.13221415830980573,-0.3453838093393653,0.0098006118684125,22.881476615894943,22.555104288306744,28.73307162823725,28.46781667138701,1.2246467991473532e-16,-1.0
2021,7,29.13538401578204,28.83643933684493,-457452138.0081561,4.785678618659724,0.6354744503646748,-0.3555919966445519,0.0070559766870983,28.163467328397623,22.881476615894943,28.853610733276657,28.73307162823725,-0.4999999999999997,-0.8660254037844388
2021,8,31.44167819000288,28.63783202118488,-457452138.00132257,5.207324313301284,0.5536442586743391,-0.25717711468508253,0.0029892780371671,29.13538401578204,28.163467328397623,28.83643933684493,28.853610733276657,-0.8660254037844385,-0.5000000000000004
2021,9,30.6934185608294,28.86954502779229,-457452137.9847472,5.032878058413828,0.41699370564393884,-0.1728520753997316,0.0003656692053439,31.44167819000288,29.13538401578204,28.63783202118488,28.83643933684493,-1.0,-1.8369701987210297e-16
2021,10,32.280010294133874,29.15351439179248,-457452138.03086025,5.023239843418803,0.7602220573028577,-0.1865365875984083,0.0002499811748075,30.6934185608294,31.44167819000288,28.86954502779229,28.63783202118488,-0.8660254037844386,0.5000000000000001
2021,11,30.80292301917424,29.35912754890056,-457452137.9931626,5.150797666076715,0.18280723346027958,-0.2589819525208698,0.0028781213703945,32.280010294133874,30.6934185608294,29.15351439179248,28.86954502779229,-0.5000000000000004,0.8660254037844384
2021,12,30.707925073617755,28.97174407947819,-457452137.9921575,5.797180062288505,0.20915895696997527,-0.39699225050546,0.0071654855852296,30.80292301917424,32.280010294133874,29.35912754890056,29.15351439179248,-2.4492935982947064e-16,1.0
2022,1,25.44291607597301,28.18838103867506,-457452137.9363372,4.458130827862068,0.11009225275378089,-0.7398662075135835,0.0427114441549989,30.707925073617755,30.80292301917424,28.97174407947819,29.35912754890056,0.49999999999999994,0.8660254037844387
2022,2,26.030542721660165,28.337259840513973,-457452137.9719354,5.546402245436513,0.17657262213489183,-0.3770709393116143,0.0156184992141272,25.44291607597301,30.707925073617755,28.18838103867506,28.97174407947819,0.8660254037844386,0.5000000000000001
2022,3,23.09701582613725,28.32452092396957,-457452137.9365682,4.41991563466893,0.37642211954318017,-1.0389749227234952,0.0857843026606994,26.030542721660165,25.44291607597301,28.337259840513973,28.18838103867506,1.0,6.123233995736766e-17
2022,4,20.9720332506557,28.293635585536663,-457452137.9507247,4.340032183297481,0.5734556578702845,-0.6820355377782731,0.0428472891361755,23.09701582613725,26.030542721660165,28.32452092396957,28.337259840513973,0.8660254037844387,-0.4999999999999998
2022,5,22.47316514565163,28.883706705515458,-457452137.9362346,3.5744239848018995,0.2144567911262364,-0.8146995622774905,0.0446593380538669,20.9720332506557,23.09701582613725,28.293635585536663,28.32452092396957,0.49999999999999994,-0.8660254037844387
